PC1,PC2,Cluster,HC_Cluster,DBscan_Cluster
-1.7983933589834347,0.3379539125389805,1,3,0
0.9047577386789954,-2.0191278665692023,0,0,0
-1.1501552281619931,-1.8665857464294302,0,2,1
-2.4548157523855734,0.5042353254329575,1,3,0
-1.6821698838480263,-0.720334704072544,0,0,0
-0.7204363437091809,-0.8809843978463197,0,2,1
-0.5414340396102271,0.1888147529463094,1,0,0
0.5099110312129091,-0.6263277284356222,0,1,-1
0.15297613916586036,0.797967253917688,1,2,1
3.747648357044617,0.038722632462833924,2,1,1
0.12952382339623203,0.9289781208413836,1,2,1
-1.6857881211353898,-0.6355439456139035,0,0,0
-0.9339188903944492,-0.2655342802529094,1,0,0
-1.007286717816712,-0.3997109556770439,1,0,0
0.7988587596542146,-1.6134976544107649,0,2,-1
-2.2576222130699617,-0.2528575037107949,1,0,0
-1.8027594632632333,1.2490393670094166,1,3,0
0.6921985608678937,-0.8459761872279773,0,0,0
-1.6194690851854494,-0.5445902210094432,1,0,0
0.5587756545560448,-2.3434014402764314,0,0,0
4.361376088449467,-2.7762113714396004,2,1,-1
-1.2698392080165408,1.1849732081733808,1,3,0
-0.7474054049874234,1.1237491810279425,1,2,1
-1.1298770707870194,0.9148465263309681,1,3,0
-0.2614845778559222,1.298777352292365,1,0,0
-0.6464536617389954,-0.7394050300884027,0,0,0
0.714798874174974,0.6035706137180499,1,3,0
-0.5572906379063904,-0.8969023916975171,0,2,1
-0.787740007114025,1.6797200111528912,1,3,0
-0.35292783690353186,1.296516765243249,1,3,0
2.916746140064106,0.07942127513634085,2,1,1
0.4458870633756365,1.1699217653140517,1,2,-1
1.2938063950884469,1.0727233569354921,2,1,1
-0.6115738621518817,-1.6936196064565876,0,0,0
-0.7416577291022578,0.5944444590673901,1,0,0
-2.4337733880088885,1.1527309186673262,1,3,0
0.7102595799018815,0.33934207060878757,2,1,1
-1.1382666687316843,-0.9848800739540884,0,0,0
-2.4851392629524325,0.8895593561548678,1,2,1
5.45591210240136,-0.8648019388659433,2,1,-1
0.5281086076911957,1.502827436999876,1,2,1
1.5949918703508803,0.14395434329068954,2,1,1
-1.3614244877389798,2.1886135172114405,1,2,1
-1.0691434505949857,-0.16920411569515742,1,0,0
3.2719889394751394,1.3143584338812426,2,1,1
5.111325390595974,0.2630275544280159,2,1,-1
1.3755590488226888,-1.2314912859066363,0,0,0
-0.9560815281253511,-0.36164473297886507,1,0,0
-0.8723885083194792,1.0424909299685903,1,2,1
4.139797972219967,0.9923171389462249,2,1,-1
3.5189011547607665,-0.5386726349243671,2,1,1
0.01940255345437798,-2.28105711585126,0,0,0
-1.1798514503054771,-1.2420609096881414,0,0,0
-1.239660199605924,1.4349438086896338,1,3,0
-0.5918747421278325,-0.9166559467347318,0,0,0
-1.6385098741719601,0.014795763245523933,1,3,0
-0.9853914504818057,-0.033705743600169806,1,0,0
1.0704147796917225,-0.3621338240744551,2,0,1
-0.9710614931501425,-0.4759023044511553,0,0,0
-0.2382152777159902,-1.2900286873922828,0,2,1
